target,capacity,fitness,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
GA_0.7,16569,27.650390625,1.0799999237060547,979.0,998.0,475.989990234375,9.0,40.0,292.6861267089844,573,971,291,271,769,728,438,9,188,941,430,749,165,743,22,342,338,920,961,165,559,471,232,979,586,430,590,231,604,162,232,967,615,544,54,764,883,617,86,878,139,861,111,372,305,418,111,796,589,616,797,584,998,556,709,317,545,955,264,632,53,871,556,63,368,135,296,367,130,40,803,113,895,956,425,58,814,663,247,79,596,545,758,74,724,285,46,623,281,325,817,290,539,752,609,57,316,518,67,272
GA_0.7,16348,21.1201171875,0.6200000047683716,979.0,998.0,509.95001220703125,6.0,58.0,286.9695129394531,573,971,291,126,769,728,534,716,46,941,430,827,165,743,462,552,338,920,513,165,92,6,232,979,586,430,590,231,321,247,232,303,659,544,473,764,924,766,428,957,139,861,687,573,305,418,568,293,83,804,797,541,998,842,690,317,677,955,160,382,135,287,61,149,592,135,296,655,370,261,803,113,895,956,247,58,814,663,247,927,596,650,435,74,62,130,809,850,807,981,483,290,539,936,609,699,199,325,645,548
GA_0.7,15365,207.14971923828125,1.1699999570846558,979.0,998.0,523.0999755859375,6.0,9.0,295.5249328613281,573,971,554,141,274,728,534,31,335,368,430,827,165,743,462,552,338,920,513,271,498,6,924,979,586,965,590,231,471,247,232,167,61,544,545,764,924,766,428,106,139,398,173,573,412,418,727,751,172,612,889,977,998,889,261,317,677,405,313,336,9,287,887,149,592,135,56,655,370,261,803,767,895,956,690,58,814,663,247,956,617,650,435,225,62,130,809,850,807,981,483,674,994,66,744,699,826,980,645,182
GA_0.7,24418,197340020736.0,0.6800000071525574,991.0,998.0,504.9599914550781,6.0,58.0,308.9584045410156,573,971,291,286,133,728,534,369,163,941,894,827,279,319,547,195,388,991,513,165,92,6,336,979,586,430,590,194,522,247,738,303,799,544,33,764,107,471,909,138,139,861,687,60,305,246,568,988,83,804,491,903,998,842,690,466,677,977,77,88,820,535,61,149,122,135,762,655,963,261,803,801,895,288,247,58,814,327,141,839,596,371,435,790,62,130,809,147,807,981,953,669,427,936,606,194,545,121,848,548
GA_0.7,15610,83.82012176513672,0.5799999833106995,1000.0,981.0,466.2699890136719,21.0,36.0,289.4312438964844,485,975,616,126,757,895,517,123,37,272,202,1000,211,226,142,552,875,21,70,41,126,648,373,31,574,833,852,693,321,247,161,809,659,137,751,831,924,335,148,957,298,430,302,573,252,376,61,293,83,875,632,352,152,675,183,426,677,448,160,382,135,816,61,149,640,317,586,655,370,509,454,454,70,36,247,725,437,81,712,927,606,373,435,671,62,775,724,850,807,981,483,665,712,936,102,556,199,630,761,735
GA_1.0,18355,171.98965454101562,1.2599999904632568,1000.0,969.0,480.7300109863281,4.0,28.0,290.0762939453125,520,935,134,338,783,597,604,674,668,158,98,604,941,4,67,521,579,89,789,788,903,401,420,823,49,582,763,1000,356,46,550,12,370,842,441,153,676,718,55,825,624,98,284,567,719,947,347,750,725,702,389,28,619,309,572,931,42,963,645,225,114,58,280,818,407,839,912,238,340,185,771,228,762,234,515,483,381,550,117,381,969,785,29,642,544,822,176,532,295,281,462,361,290,127,209,699,641,950,53,231
GA_1.0,18567,91.7701187133789,1.5799999237060547,975.0,991.0,510.6099853515625,3.0,20.0,294.29205322265625,769,225,959,666,716,789,327,603,63,318,611,502,919,656,699,794,834,452,828,688,505,402,337,846,831,70,3,975,391,508,839,29,285,925,267,167,216,953,193,251,308,713,220,533,209,339,890,338,186,384,939,234,21,20,261,991,172,271,438,280,917,843,54,951,573,630,566,673,35,687,689,930,782,799,897,102,659,310,669,348,986,574,302,243,489,593,450,848,840,79,560,65,792,537,389,110,421,97,480,934
GA_1.0,18743,29.2262020111084,1.1100000143051147,947.0,969.0,477.42999267578125,4.0,28.0,276.0539855957031,520,935,134,338,524,597,604,674,668,158,98,604,941,4,67,521,579,89,789,788,903,401,420,823,49,582,763,115,356,46,434,467,370,842,441,153,676,718,55,825,624,98,284,567,719,947,347,750,725,702,834,28,619,556,572,931,42,963,645,225,114,58,280,818,407,839,782,238,340,664,771,228,762,234,515,483,381,285,117,381,969,785,29,185,544,822,176,532,295,281,462,480,290,127,209,699,641,644,396,231
GA_1.0,18690,41.94023513793945,0.9799999594688416,1000.0,963.0,496.260009765625,63.0,28.0,288.1367492675781,684,225,959,666,783,789,327,674,63,158,98,604,941,734,67,521,834,89,402,419,959,401,337,823,831,582,763,1000,391,479,550,463,370,885,267,153,676,718,193,825,685,98,461,567,209,947,347,750,186,829,389,28,616,309,261,931,172,963,645,280,917,58,280,670,407,839,912,673,35,177,595,228,762,234,897,787,690,550,117,381,603,785,29,243,544,800,176,532,295,281,462,65,792,537,209,110,641,97,53,787
GA_1.0,21692,256.4103698730469,1.1299999952316284,1000.0,963.0,474.54998779296875,29.0,20.0,282.572998046875,520,715,134,338,524,330,604,674,668,158,98,604,941,734,67,521,579,89,402,788,505,402,420,823,49,582,763,1000,49,46,550,29,370,842,441,153,216,718,55,825,308,98,220,567,719,517,347,750,912,829,389,28,619,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,756,177,771,228,762,565,515,787,856,550,117,381,603,785,29,699,544,822,165,532,362,281,462,361,148,416,209,699,641,795,53,231
GA_1.0,14977,56.639652252197266,1.209999918937683,1000.0,963.0,473.7799987792969,3.0,20.0,283.22100830078125,684,225,134,338,783,508,604,557,480,318,98,502,941,734,67,521,834,16,402,419,505,402,337,846,296,582,3,1000,391,508,550,29,285,885,992,153,216,375,55,825,308,713,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,243,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,934
GA_1.0,12908,185.81982421875,1.3799999952316284,1000.0,963.0,488.2300109863281,16.0,20.0,286.84368896484375,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,959,401,337,823,296,582,763,1000,49,508,550,29,370,885,992,153,622,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,787
GA_1.0,15153,75.29689025878906,1.3600000143051147,1000.0,963.0,482.8699951171875,3.0,20.0,286.3302917480469,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,285,885,992,153,622,375,55,825,308,713,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,934
GA_1.0,16979,224.7606201171875,1.2799999713897705,1000.0,963.0,483.94000244140625,3.0,28.0,288.0946350097656,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,959,401,203,823,296,582,3,1000,49,479,550,463,285,885,992,153,216,375,55,825,685,713,220,570,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,58,280,670,407,839,912,238,574,177,595,51,762,565,515,787,690,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,934
GA_1.0,8605,226.50001525878906,1.3899999856948853,1000.0,963.0,493.5400085449219,16.0,20.0,285.4908447265625,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,959,402,337,823,296,582,763,1000,49,508,550,29,285,885,992,153,622,375,55,825,308,713,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,787
GA_1.0,15566,85.43994140625,1.309999942779541,1000.0,963.0,482.8399963378906,3.0,20.0,283.1953430175781,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,32,16,402,419,505,401,337,823,296,582,3,1000,49,508,550,463,370,885,992,153,216,375,55,825,308,713,220,570,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,690,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,876,641,795,53,787
GA_1.0,4335,1200.914794921875,1.3399999141693115,1000.0,963.0,480.5899963378906,16.0,20.0,283.1252746582031,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,763,1000,49,508,550,29,285,885,992,153,216,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,6409,173.85000610351562,1.0799999237060547,1000.0,963.0,483.2200012207031,4.0,28.0,285.89129638671875,520,935,134,338,524,330,604,674,668,158,98,604,941,4,67,594,579,89,789,788,903,81,420,823,49,582,763,1000,356,46,550,12,370,842,441,153,676,718,647,825,120,98,284,567,719,947,347,839,912,292,389,28,619,309,572,931,42,963,645,435,114,58,280,835,407,839,912,238,756,185,771,228,451,234,515,918,856,285,117,381,603,785,29,642,544,822,165,532,362,281,462,361,290,491,209,699,641,644,396,231
GA_1.0,6570,808.5250244140625,1.2899999618530273,1000.0,963.0,484.6199951171875,3.0,20.0,282.1947021484375,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,401,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,216,375,55,825,685,713,220,533,559,517,427,750,586,829,389,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,690,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,876,641,795,53,787
GA_1.0,8764,1959.2822265625,1.1699999570846558,1000.0,963.0,475.95001220703125,3.0,28.0,286.3836364746094,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,203,823,296,582,3,1000,49,479,550,29,370,885,992,153,216,375,55,825,308,98,461,570,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,934
GA_1.0,15174,4492.19482421875,1.3600000143051147,1000.0,963.0,484.6400146484375,16.0,20.0,282.2144470214844,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,401,337,823,296,582,763,1000,49,508,550,29,285,885,992,153,622,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,21090,6939.7802734375,1.3299999237060547,1000.0,963.0,490.67999267578125,16.0,28.0,282.9547119140625,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,959,401,203,823,296,582,763,1000,49,508,550,463,285,885,992,153,622,375,55,825,685,98,461,570,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,58,280,670,407,839,912,238,574,177,595,51,762,565,515,787,690,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,787
GA_1.0,2181,4133.60107421875,1.3399999141693115,1000.0,963.0,488.2099914550781,16.0,20.0,283.3640441894531,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,763,1000,49,508,550,29,285,885,992,153,216,375,55,825,308,713,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,934
GA_1.0,4480,4186.03857421875,1.2799999713897705,1000.0,963.0,489.2799987792969,3.0,20.0,286.0957336425781,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,285,885,992,153,216,375,55,825,685,713,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,690,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,876,641,795,53,787
GA_1.0,6572,4744.9169921875,1.1799999475479126,1000.0,963.0,476.7699890136719,3.0,28.0,285.2447814941406,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,216,375,55,825,308,98,220,570,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,934
GA_1.0,8670,5555.49169921875,1.3700000047683716,1000.0,963.0,489.69000244140625,3.0,20.0,285.35675048828125,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,959,401,337,823,296,582,3,1000,49,508,550,463,285,885,992,153,622,375,55,825,685,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,11171,5705.97314453125,1.2799999713897705,1000.0,963.0,481.69000244140625,3.0,20.0,288.85321044921875,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,479,550,29,370,885,992,153,216,375,55,825,308,98,461,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,876,641,795,53,934
GA_1.0,13163,5739.9931640625,1.1899999380111694,1000.0,963.0,487.1700134277344,3.0,28.0,280.7181091308594,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,479,550,29,370,885,992,153,216,375,55,825,685,713,461,533,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,8316,183.57012939453125,1.2999999523162842,1000.0,963.0,479.92999267578125,16.0,28.0,279.0799865722656,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,32,16,402,419,959,401,203,823,296,582,763,1000,49,479,550,463,370,885,992,153,622,375,55,825,685,98,461,570,559,517,427,750,586,829,389,28,616,309,572,931,42,963,645,48,114,58,280,670,407,839,912,238,574,177,595,51,762,565,515,787,690,33,117,381,480,785,214,699,544,800,176,541,295,281,462,361,148,416,209,876,641,795,53,787
GA_1.0,17317,6768.9912109375,1.3499999046325684,1000.0,963.0,476.7099914550781,3.0,20.0,287.9242248535156,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,401,337,823,296,582,3,1000,49,508,550,29,285,885,992,153,622,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,934
GA_1.0,21513,7445.61279296875,1.3899999856948853,1000.0,963.0,494.3800048828125,16.0,20.0,284.9980773925781,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,959,401,337,823,296,582,763,1000,49,508,550,29,370,885,992,153,622,375,55,825,308,713,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,787
GA_1.0,4414,4355.24267578125,1.1699999570846558,1000.0,963.0,485.1600036621094,3.0,28.0,282.54119873046875,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,216,375,55,825,308,713,461,533,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,934
GA_1.0,13424,5760.78369140625,1.309999942779541,1000.0,963.0,492.0199890136719,16.0,20.0,283.4419860839844,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,763,1000,49,508,550,29,285,885,992,153,216,375,55,825,685,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,876,641,795,53,787
GA_1.0,4388,4525.6298828125,1.1799999475479126,1000.0,963.0,476.7300109863281,3.0,28.0,282.0303955078125,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,216,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,12988,6067.44091796875,1.3700000047683716,1000.0,963.0,479.9800109863281,3.0,20.0,286.3179626464844,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,622,375,55,825,308,98,461,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,934
GA_1.0,8776,5750.54248046875,1.1799999475479126,1000.0,963.0,475.8800048828125,3.0,28.0,282.478515625,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,285,885,992,153,216,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,4388,6143.20166015625,1.1899999380111694,1000.0,963.0,483.19000244140625,16.0,28.0,279.854736328125,684,715,134,338,783,508,604,557,480,318,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,763,1000,49,479,550,29,285,885,992,153,216,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,10756,6012.5517578125,1.309999942779541,1000.0,963.0,470.44000244140625,3.0,20.0,287.593505859375,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,216,375,55,825,308,98,220,533,559,517,427,750,586,829,939,28,616,20,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,209,110,641,795,53,787
GA_1.0,13163,6161.68115234375,1.1699999570846558,1000.0,963.0,477.5400085449219,3.0,28.0,282.2193908691406,684,715,134,338,783,508,604,557,480,158,98,604,941,734,67,521,834,16,402,419,505,402,337,823,296,582,3,1000,49,508,550,29,370,885,992,153,216,375,55,825,308,98,461,533,559,517,427,750,586,829,939,28,616,309,572,931,42,963,645,48,114,843,280,670,407,839,912,238,574,177,595,51,762,565,515,787,659,33,117,381,480,785,214,699,544,800,176,541,840,281,462,361,148,416,389,110,641,795,53,787
GA_1.0,10625,47.81982421875,1.1299999952316284,981.0,981.0,457.17999267578125,3.0,28.0,289.7307434082031,896,935,134,97,524,330,104,674,668,740,98,604,941,4,67,3,243,89,934,788,732,81,615,195,49,582,981,115,325,46,434,467,882,842,441,153,73,324,980,825,161,98,284,777,188,576,428,839,684,292,834,28,981,556,572,69,659,783,522,435,114,433,280,835,391,839,782,238,756,664,46,475,451,234,515,604,856,285,632,381,622,785,29,185,544,822,165,62,248,281,462,480,595,491,209,234,641,644,396,231
