target,capacity,fitness,MaP,Default,MPW,MiW,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
MaP,15938,5484.22802734375,18625.0,11097.0,12405.0,12490.0,5.03000020980835,1000.0,997.0,513.3099975585938,5.0,1.0,313.29388427734375,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,10448,4326.05078125,14870.0,9867.0,9841.0,10015.0,5.03000020980835,1000.0,997.0,508.44000244140625,5.0,1.0,310.11248779296875,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,471,877,308,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,10792,4482.685546875,14689.0,8925.0,8180.0,9590.0,4.880000114440918,1000.0,997.0,517.9000244140625,5.0,1.0,310.2703857421875,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,308,808,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,469,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,20616,3987.41943359375,22095.0,16560.0,16737.0,17579.0,5.010000228881836,1000.0,997.0,520.4099731445312,5.0,1.0,303.6346435546875,813,788,566,858,268,61,195,425,611,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,628,715,706,56,406,841,716,513,569,963,161,799,596,576,876,125,775,841,690,723,347,958,650,308,765,209,253,721,300,55,896,423,267,694,573,441,917,997,828,803,840,216,230,794,469,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,672,795,604,718
MaP,10776,4500.88623046875,14689.0,8925.0,9418.0,9590.0,4.880000114440918,1000.0,997.0,517.469970703125,5.0,1.0,309.8976135253906,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,469,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,10196,4627.173828125,14780.0,7991.0,9485.0,9503.0,4.940000057220459,1000.0,997.0,508.760009765625,5.0,1.0,311.3616638183594,813,788,566,858,268,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,104,715,706,56,406,761,716,513,569,963,161,799,206,576,876,125,775,841,690,723,347,958,877,308,808,209,800,721,300,144,622,161,267,694,573,441,917,997,828,803,840,216,230,802,469,319,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,11402,2562.287109375,19281.0,16423.0,14135.0,17139.0,0.8600000143051147,1000.0,928.0,460.44000244140625,7.0,31.0,267.0973815917969,653,14,941,546,268,924,302,683,774,567,829,841,301,333,201,47,970,762,300,528,928,224,903,7,332,707,98,406,41,1000,945,294,117,500,673,295,32,502,699,214,493,833,270,547,569,304,442,799,355,826,446,271,810,363,158,449,233,864,185,556,602,209,176,497,523,144,177,268,267,498,848,441,31,86,62,465,403,337,301,200,928,166,602,386,557,621,406,448,331,592,717,499,278,102,601,820,812,315,302,552
MaP,7904,4256.03955078125,13120.0,6886.0,6878.0,8344.0,5.059999942779541,1000.0,997.0,510.95001220703125,5.0,1.0,315.71112060546875,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,232,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,72,765,546,800,721,300,144,622,423,372,694,573,441,917,997,828,803,840,973,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,20031,4661.5947265625,22809.0,16274.0,15539.0,17454.0,6.510000228881836,963.0,958.0,513.239990234375,5.0,1.0,298.4674987792969,813,14,941,546,895,34,679,820,611,404,788,679,31,286,201,666,114,20,5,815,19,224,903,901,332,311,49,406,709,361,945,80,451,511,16,232,104,481,706,56,590,761,716,547,772,963,442,799,206,826,945,474,775,50,690,723,347,958,650,308,790,546,800,710,121,144,622,423,267,694,700,708,917,86,828,704,403,30,230,794,928,604,566,386,557,906,406,479,331,653,1,499,202,816,925,860,172,795,302,718
MaP,10189,4784.61474609375,14889.0,8439.0,6427.0,9583.0,5.059999942779541,1000.0,997.0,504.55999755859375,5.0,1.0,311.75994873046875,813,788,566,858,268,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,308,765,209,800,721,300,144,622,423,267,694,573,441,917,997,828,803,840,216,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,17895,5210.41796875,20147.0,14117.0,13975.0,14123.0,5.059999942779541,1000.0,997.0,507.1199951171875,5.0,1.0,313.7164306640625,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,307,1000,854,80,237,512,16,711,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,72,765,546,800,721,300,144,622,423,267,694,573,441,917,997,828,803,840,216,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,22591,3579.26318359375,24556.0,20068.0,20571.0,20363.0,4.71999979019165,1000.0,958.0,525.6199951171875,5.0,1.0,293.078857421875,813,788,566,858,895,34,195,425,611,404,788,430,31,286,201,661,114,411,5,815,19,224,903,901,301,972,49,406,779,1000,945,80,451,511,16,711,104,481,706,56,406,841,716,513,772,963,442,319,206,826,945,474,775,841,690,723,347,958,650,308,790,546,800,710,300,144,622,423,267,694,700,708,917,86,828,704,403,30,230,794,53,504,566,386,557,906,480,479,331,653,1,499,202,816,925,860,172,795,302,718
MaP,23117,3615.1669921875,22323.0,18219.0,17309.0,18172.0,4.710000038146973,963.0,997.0,508.67999267578125,5.0,1.0,301.88623046875,813,788,566,858,895,34,195,820,611,331,170,679,31,286,201,661,114,411,5,815,19,224,903,901,301,311,49,148,709,361,854,80,451,512,16,232,104,715,706,56,406,761,716,547,772,963,161,319,206,826,945,125,775,50,690,723,347,958,650,308,765,546,800,710,121,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,53,604,704,386,557,906,480,479,331,653,1,499,202,816,925,860,172,795,604,718
MaP,15822,6012.9775390625,19029.0,10660.0,10950.0,12109.0,4.400000095367432,1000.0,958.0,514.0499877929688,5.0,1.0,304.269287109375,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,332,972,49,148,709,1000,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,576,945,474,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,267,694,700,708,917,86,828,803,840,216,230,794,928,604,566,386,42,906,480,479,331,653,1,499,202,816,925,860,172,795,302,718
MaP,24799,3770.0390625,21007.0,15799.0,16427.0,16649.0,4.340000152587891,963.0,997.0,516.280029296875,5.0,1.0,296.6805725097656,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,311,49,148,709,361,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,826,945,474,775,841,690,723,347,958,650,308,765,546,800,710,300,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,928,604,566,386,557,906,480,479,331,653,1,499,202,816,925,860,172,795,604,718
MaP,20501,4867.591796875,21985.0,16312.0,16456.0,16460.0,6.289999961853027,1000.0,958.0,513.7100219726562,5.0,1.0,302.0757141113281,813,788,941,858,895,34,195,425,774,404,170,430,31,286,201,661,114,20,5,114,19,224,903,901,332,311,49,406,709,1000,945,80,451,511,16,711,104,481,706,56,590,761,716,513,772,963,442,319,206,826,945,474,775,841,690,723,347,958,650,308,790,546,800,721,121,144,622,423,267,694,700,708,917,86,828,803,403,216,230,794,928,604,566,386,42,906,480,479,331,653,1,499,202,816,925,860,172,795,302,718
MaP,10811,4984.63525390625,15305.0,8607.0,9267.0,9566.0,4.909999847412109,1000.0,997.0,522.9099731445312,5.0,1.0,308.9381408691406,813,788,566,858,895,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,709,1000,854,80,237,511,16,232,104,481,706,56,406,841,716,513,569,963,442,319,206,576,876,125,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,372,694,700,708,917,997,828,803,840,216,230,794,928,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,15673,2274.737060546875,24136.0,20943.0,19087.0,21992.0,11.170000076293945,1000.0,964.0,533.6699829101562,45.0,1.0,298.5402526855469,597,788,910,858,914,45,653,425,611,730,145,679,286,980,229,666,603,310,850,528,798,168,974,901,346,972,534,785,709,1000,854,80,237,500,211,711,104,199,706,381,911,503,872,677,554,409,161,362,530,781,227,125,775,10,690,138,599,958,650,308,765,846,800,42,121,964,896,268,372,770,573,619,33,174,15,803,513,305,230,898,686,228,566,640,476,654,195,962,194,853,1,785,164,816,177,178,172,863,712,821
MaP,17681,5252.59765625,20025.0,13530.0,13661.0,13968.0,5.090000152587891,1000.0,997.0,502.20001220703125,5.0,1.0,314.1232604980469,813,788,566,858,268,34,195,425,774,331,170,430,31,204,201,661,114,411,5,114,19,224,903,901,301,972,534,148,779,1000,854,80,237,512,16,711,104,715,706,56,406,841,716,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,877,72,765,209,800,721,300,144,622,423,267,694,573,441,917,997,828,803,840,216,230,794,53,504,704,386,42,906,480,962,13,653,1,121,202,816,925,860,172,795,604,718
MaP,20466,5031.97509765625,23936.0,17242.0,17608.0,18347.0,6.389999866485596,1000.0,988.0,534.4199829101562,5.0,1.0,294.39678955078125,813,788,941,546,895,34,195,820,774,404,788,430,31,286,201,661,114,20,5,114,19,224,903,901,332,311,49,406,709,1000,945,387,451,511,16,711,628,481,706,56,590,833,716,547,772,963,442,799,206,826,945,474,821,50,690,723,233,958,650,308,790,546,800,721,523,144,622,423,267,694,700,441,917,86,828,803,403,216,360,794,928,604,566,386,557,906,480,479,331,653,1,499,988,102,925,820,172,795,302,718
MaP,18668,5486.7802734375,19751.0,13193.0,12100.0,13459.0,4.429999828338623,1000.0,958.0,510.4200134277344,5.0,1.0,300.4148254394531,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,311,49,148,709,1000,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,576,945,474,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,267,694,700,708,917,86,828,803,840,30,230,794,928,604,566,386,557,906,480,479,331,653,1,499,202,816,925,860,172,795,302,718
MaP,13929,5710.9736328125,16834.0,9923.0,9942.0,10241.0,4.860000133514404,1000.0,997.0,530.6500244140625,5.0,1.0,306.5519104003906,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,972,534,148,709,1000,854,80,237,511,16,232,104,481,706,56,406,761,716,513,569,963,442,319,206,826,876,474,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,928,604,566,386,557,906,480,962,13,653,1,499,202,816,925,860,172,795,604,718
MaP,16446,6017.29345703125,19411.0,11319.0,11890.0,12458.0,4.869999885559082,1000.0,997.0,527.6799926757812,5.0,1.0,307.26458740234375,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,972,49,148,709,1000,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,826,876,474,775,841,690,723,347,958,877,308,765,546,800,710,300,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,928,604,566,386,557,906,480,479,13,653,1,499,202,816,925,860,172,795,604,718
MaP,21994,5311.79638671875,20971.0,14844.0,14329.0,14729.0,4.349999904632568,972.0,997.0,522.2000122070312,5.0,1.0,298.489013671875,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,972,49,148,709,361,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,826,876,474,775,841,690,723,347,958,650,308,765,546,800,710,300,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,928,604,566,386,557,906,480,479,331,653,1,499,202,816,925,860,172,795,604,718
MaP,13924,6063.70556640625,17214.0,9923.0,9114.0,10241.0,4.860000133514404,1000.0,997.0,537.3599853515625,5.0,1.0,306.4139404296875,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,972,534,148,709,1000,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,826,876,474,775,841,690,723,347,958,877,308,765,546,800,710,300,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,928,604,566,386,557,906,480,962,13,653,1,499,202,816,925,860,172,795,604,718
MaP,21504,5365.82568359375,21805.0,15747.0,15511.0,15544.0,4.449999809265137,1000.0,958.0,521.8599853515625,5.0,1.0,303.158447265625,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,972,49,148,709,1000,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,826,876,474,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,267,694,700,708,917,86,828,803,840,30,230,794,928,604,566,386,557,906,480,479,331,653,1,499,202,816,925,860,172,795,604,718
MaP,19237,5577.62548828125,20229.0,13873.0,12845.0,13119.0,4.860000133514404,1000.0,997.0,526.719970703125,5.0,1.0,301.9678039550781,813,788,566,858,895,34,195,425,774,331,170,430,31,286,201,661,114,20,5,114,19,224,903,901,301,311,534,148,709,1000,854,80,237,511,16,711,104,481,706,56,406,761,716,513,772,963,442,319,206,826,945,474,775,841,690,723,347,958,877,308,765,546,800,721,300,144,622,423,267,694,700,708,917,997,828,803,840,30,230,794,928,604,566,386,557,906,480,479,13,653,1,499,202,816,925,860,172,795,604,718
MaP,20646,2569.87060546875,22445.0,20008.0,19408.0,19210.0,0.4099999964237213,1000.0,964.0,489.4100036621094,7.0,14.0,251.69728088378906,317,309,588,257,830,924,302,683,483,567,208,841,301,333,502,863,970,762,164,528,928,803,458,7,26,707,98,703,41,1000,593,294,117,500,225,295,324,502,744,516,683,503,270,677,645,304,144,387,355,125,446,271,659,363,158,449,599,285,355,556,602,668,176,201,682,964,532,268,677,498,848,910,425,565,62,155,513,584,301,898,686,661,602,480,860,385,541,448,326,592,717,785,278,872,601,178,274,553,712,14
MaP,23302,887.337158203125,24232.0,23606.0,22243.0,22883.0,0.6899999976158142,1000.0,971.0,502.5,41.0,15.0,254.62664794921875,317,309,910,257,821,45,302,683,483,567,208,841,301,724,502,863,970,762,664,528,928,803,458,188,244,707,98,785,41,1000,593,294,117,500,225,295,324,502,744,516,683,503,270,677,645,409,144,387,355,125,446,271,659,363,158,449,599,578,355,556,602,846,176,201,682,964,532,268,677,498,848,35,323,971,15,155,513,584,301,898,686,661,602,565,256,385,541,448,334,592,900,785,278,872,667,178,274,553,712,821
MaP,12950,3276.4638671875,17585.0,13049.0,12195.0,14148.0,6.869999885559082,1000.0,997.0,530.5399780273438,5.0,1.0,306.2205810546875,813,201,566,858,895,892,195,425,611,331,170,430,286,204,229,666,114,411,5,815,798,168,409,901,301,972,534,148,709,1000,945,80,237,512,16,711,628,715,706,56,590,841,163,513,569,963,161,319,206,576,876,125,775,841,690,723,347,958,650,308,765,546,800,710,121,55,896,161,372,187,573,708,917,997,828,803,840,973,230,802,469,319,566,386,42,654,406,962,13,653,1,121,202,816,925,860,126,863,604,925
MiW,4598,2009.31884765625,8121.0,6380.0,5169.0,9448.0,0.6200000047683716,974.0,992.0,520.7000122070312,44.0,43.0,276.48321533203125,905,798,760,114,876,493,974,900,461,86,474,56,856,417,462,375,153,56,848,493,714,115,892,178,460,56,457,839,646,603,811,925,464,44,736,284,206,270,532,355,772,611,565,260,941,804,397,869,910,505,404,832,242,767,390,306,873,668,250,70,43,95,492,309,838,795,404,336,639,527,430,418,567,711,668,571,516,662,691,685,919,412,50,443,101,96,823,472,247,198,548,154,478,992,872,249,791,890,595,763
MiW,2178,3801.919189453125,3647.0,3532.0,3563.0,7019.0,1.4199999570846558,974.0,992.0,496.2200012207031,56.0,20.0,276.8553771972656,893,798,760,114,876,493,974,900,461,86,474,56,856,417,380,375,153,56,259,493,714,558,892,710,460,56,457,839,646,603,811,384,464,416,736,284,626,270,532,112,772,611,565,260,941,158,397,312,697,505,404,633,20,767,600,306,873,668,250,70,39,95,492,309,838,795,710,336,665,527,430,657,567,480,668,178,516,29,923,685,919,412,50,443,101,96,823,862,247,463,548,154,478,992,872,249,791,136,31,763
MiW,9971,1195.1859130859375,18092.0,16199.0,12673.0,18917.0,2.2699999809265137,974.0,992.0,481.05999755859375,56.0,4.0,286.16900634765625,893,798,760,400,876,493,974,900,461,86,474,56,856,417,380,375,153,56,259,493,714,558,892,710,460,56,457,839,646,603,811,925,464,358,736,284,626,270,532,112,772,777,565,260,512,158,397,312,697,505,404,633,20,767,390,306,873,84,250,70,39,95,492,309,162,795,800,164,665,527,430,657,567,480,668,178,516,29,923,685,919,28,50,216,101,581,823,862,535,463,161,154,478,992,872,4,791,136,31,763
MiW,5808,3838.817626953125,12664.0,11333.0,5714.0,16422.0,3.940000057220459,989.0,910.0,488.9599914550781,46.0,4.0,305.2958068847656,987,798,760,400,283,756,974,775,987,226,462,438,613,417,392,866,153,702,259,759,601,558,989,910,46,56,352,502,960,603,908,925,888,358,65,452,214,363,532,112,668,777,67,783,597,134,201,869,849,251,419,290,880,27,377,148,299,84,743,70,39,635,529,239,162,693,800,164,632,350,328,808,78,848,910,532,560,900,704,152,708,28,907,633,34,896,801,6,535,580,161,154,403,399,277,4,468,136,5,764
MiW,3388,4172.20263671875,6372.0,7630.0,8963.0,12967.0,5.119999885559082,989.0,996.0,454.6600036621094,23.0,4.0,305.67657470703125,893,798,760,400,245,756,974,54,852,226,462,23,856,417,392,866,153,702,686,759,601,113,989,910,46,56,352,121,233,603,714,487,888,358,736,452,855,363,243,617,772,278,810,260,512,451,397,869,849,623,419,330,880,27,377,234,873,84,205,70,39,635,634,239,162,693,800,164,632,350,328,418,567,480,910,800,100,29,996,152,115,28,907,216,244,581,801,6,92,580,161,6,403,849,277,4,25,136,5,571
MiW,1845,6553.4091796875,4741.0,4444.0,3734.0,11944.0,1.850000023841858,989.0,992.0,495.6499938964844,56.0,28.0,284.9905700683594,893,798,760,400,283,756,974,775,987,226,462,438,613,417,380,866,153,702,259,759,714,558,989,710,460,56,457,839,960,603,811,925,464,416,736,284,626,270,532,112,772,777,565,783,597,134,397,869,697,251,404,290,880,767,377,148,873,84,250,70,39,635,492,309,162,101,710,164,665,350,430,657,567,480,668,178,560,29,704,152,115,28,50,633,101,96,801,862,535,580,161,154,478,992,872,249,468,136,31,763
MiW,4718,4753.54248046875,13407.0,13502.0,9028.0,18388.0,5.380000114440918,989.0,910.0,467.3599853515625,23.0,4.0,307.9813537597656,893,798,760,400,245,756,974,775,987,226,462,23,613,417,392,866,153,702,686,759,601,558,989,910,46,56,352,502,960,603,714,925,888,358,736,452,855,363,243,112,668,278,810,783,597,451,397,869,849,623,419,290,880,27,377,148,299,84,205,70,39,635,529,239,162,693,800,164,632,350,328,808,78,480,910,532,100,29,704,152,115,28,907,216,34,581,801,6,92,580,161,154,403,849,277,4,25,136,5,764
MiW,7053,3081.713134765625,12975.0,11065.0,12297.0,16119.0,4.920000076293945,989.0,996.0,446.2099914550781,23.0,4.0,297.9202575683594,893,798,249,400,245,756,644,54,852,226,462,23,613,384,392,866,776,702,686,759,601,113,989,910,46,56,352,121,233,156,714,487,888,358,65,452,855,363,243,617,772,278,810,260,512,451,397,869,849,627,419,330,880,27,377,234,299,84,205,70,472,635,634,153,162,693,800,164,632,350,328,418,841,480,910,800,100,29,996,152,115,28,907,321,244,581,801,6,92,580,161,6,403,849,277,4,25,747,5,571
