target,N,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
Jooken,800,1000000,1138.234697565987,500200,500200,53863.386875,1,1,122603.59293398463
Jooken,1200,100000000,1372.730392913185,50000297,50000299,9980618.69125,2,3,15287981.63569456
Jooken,1000,100000000,1309.022528279327,50000298,50000295,6099409.6035,1,3,12889237.8389444
Jooken,1200,100000000,1748.2824969169735,51000200,51000199,14262601.1125,1,1,17047494.63708977
Jooken,400,1000000,591.5215391439309,510100,510100,357051.97375,1,1,233711.2031299004
Jooken,600,10000000000,773.0594034927483,5001000192,5001000198,600706858.8225,1,3,1280762270.9266636
Jooken,600,100000000,617.3536376198532,50100300,50100300,15580151.895833334,1,12,17122617.3428268
Jooken,600,100000000,777.9684183556695,50001194,50001194,15500901.188333333,2,3,17104638.040319778
Jooken,1000,1000000,1225.8097529118031,501100,501100,100754.915,2,1,152945.78713653662
Jooken,1200,100000000,1310.8120641703806,50100100,50100099,17527550.159583334,1,2,17195851.009597618
Jooken,800,100000000,1257.5444181072721,50001196,50001193,8858565.19625,4,1,14743727.217697784
Jooken,600,1000000,680.0651620208398,500204,500198,68436.47833333333,9,5,134572.0412458244
Jooken,1000,1000000,1205.146970210366,500300,500300,450150.7325,1,1,150001.7163873465
Jooken,800,100000000,1193.85425908975,50100100,50100099,13632550.100625,1,1,16825140.36683288
Jooken,600,100000000,645.6814017789043,51000100,51000100,45900051.093333334,1,1,15300000.256138055
Jooken,400,1000000,891.8897595659829,500207,500204,77455.81,2,1,140895.79082064127
Jooken,1200,10000000000,1620.3812199618433,5100000299,5100000300,1833750148.6908333,6,1,1728945216.6700215
Jooken,800,1000000,1010.0518079483128,501100,501100,450950.865,2,1,150300.71820555456
Jooken,1200,100000000,1462.2892556911254,50010098,50010099,9989519.388333334,1,1,15288632.398382345
Jooken,1000,10000000000,1431.6695588111872,5000000200,5000000195,529935405.5565,1,3,1218948405.5872467
Jooken,400,100000000,433.25892436410555,50000100,50000100,45000049.78375,1,2,14999999.661277248
Jooken,1200,1000000,1889.1537247883205,500308,500309,77504.6325,1,1,140893.73199940423
Jooken,600,100000000,652.5067110787787,50001198,50001195,17438500.5775,1,9,17185779.649895016
Jooken,800,100000000,1158.4802838628977,50100299,50100300,45090150.585,3,1,15029999.634836989
Jooken,800,10000000000,1118.669182175861,5000100191,5000100196,537504362.320625,1,1,1225913253.846289
Jooken,400,10000000000,434.8196352433726,5001000100,5001000098,998946924.15125,1,2,1528863222.6416209
Jooken,400,100000000,463.2953040986261,51000298,51000298,40800152.38125,2,8,20400000.462677337
Jooken,600,100000000,788.4453157944328,60000100,60000097,16766131.189166667,2,1,16406201.828718875
Jooken,1200,100000000,1369.375934812847,50100100,50100100,10070519.579583334,2,1,15294535.665396264
Jooken,600,10000000000,712.5009468474362,5010000200,5010000200,4008000099.5333333,1,3,2003999999.845834
Jooken,600,10000000000,1113.5463537287637,6000000290,6000000298,1226601718.0566666,3,1,1425866806.3890898
Jooken,400,1000000,415.3386948934594,510100,510100,459050.18,6,9,152998.85861289164
Jooken,800,10000000000,937.4767751479096,5100000190,5100000198,776791175.815,2,3,1354504696.5385702
Jooken,600,100000000,646.1417019695924,50100100,50100100,10070519.959166666,2,2,15294535.602530655
Jooken,400,1000000,433.54670744872203,510100,510097,76316.52375,1,5,134612.18553138842
Jooken,600,100000000,771.868797920357,60000099,60000100,23500052.295,1,1,19249999.980503168
Jooken,400,100000000,604.8624852532444,50000100,50000100,35000049.945,2,1,22912877.32042531
Jooken,600,1000000,828.9890253982851,600176,600196,122762.51333333334,2,2,142587.38349070892
Jooken,600,100000000,651.8457825061976,50100300,50100297,17527653.179166667,2,10,17195847.994074423
Jooken,800,100000000,1439.1602866638266,50001198,50001199,7735663.63625,1,1,14089320.386169067
Jooken,1200,10000000000,1319.21083015234,6000000200,6000000198,1898046973.4183333,3,2,1620750575.295657
Jooken,1200,100000000,1818.0602449163491,50001298,50001299,35000849.11333334,1,2,22913336.82215724
Jooken,1200,10000000000,1769.5524180283098,5000000098,5000000100,608259124.3275,1,1,1287555299.2465045
Jooken,1000,1000000,1246.01952723008,500300,500300,450189.562,1,1,150030.22312372984
Jooken,800,100000000,1251.3312137950031,50001295,50001299,17438550.67,8,1,17185783.287358046
Jooken,1200,10000000000,1377.5648405950226,6000000099,6000000099,2643750051.0691667,5,2,1841799816.2904859
Jooken,800,10000000000,988.1101053702941,5000000295,5000000298,885766754.595,4,4,1474360735.999995
Jooken,600,100000000,853.8830682096475,51000200,51000200,35700102.8875,1,2,23371136.972680286
Jooken,600,10000000000,648.1780523067804,5100000100,5100000100,4590000050.361667,1,5,1529999999.5511115
Jooken,1000,10000000000,1064.9825787761336,5000100099,5000100100,1743840051.604,1,2,1718578319.1696224
Jooken,1000,10000000000,1165.5929633182704,5001000100,5001000100,690812821.864,1,1,1350614086.2158792
Jooken,1000,1000000,1048.2048699572758,501200,501200,451001.117,2,7,150300.2099339695
Jooken,400,100000000,633.5445416310931,50000300,50000300,45000147.6425,14,2,14999999.522759967
Jooken,1200,1000000,1804.2773586984658,500200,500200,77469.20791666667,1,1,140907.72355955638
Jooken,600,100000000,799.2986484985612,60000298,60000300,54000151.6825,2,1,18000001.863822546
Jooken,800,1000000,1244.6713684622678,500109,500109,135682.965,1,1,168011.71256426597
Jooken,1000,10000000000,1531.1906590712142,5010000199,5010000199,775426196.018,1,1,1407412686.9283018
Jooken,1200,1000000,1610.7988272964978,600100,600100,235051.55458333335,1,1,192500.07775972763
Jooken,600,10000000000,788.4238775585457,5010000290,5010000298,692133400.8733333,1,1,1346284936.811576
Jooken,600,100000000,785.5062092870719,50000197,50000197,5999367.59,3,4,12806595.193129504
Jooken,1200,100000000,1399.9685239665282,51000200,51000200,18337599.641666666,2,4,17289452.636646956
Jooken,800,1000000,1211.7433954112755,500209,500209,350105.57875,1,2,229135.3722134746
Jooken,1200,1000000,1449.4269623016573,501198,501200,100804.05833333333,3,1,152945.62769816522
Jooken,1200,100000000,1416.408062729158,50010298,50010300,17446649.085416667,1,2,17186695.42205901
Jooken,1000,100000000,1620.0905069245778,50010100,50010100,13569551.12,1,1,16803301.59983005
Jooken,1000,100000000,1394.8165188059097,50000197,50000199,15500100.7895,1,1,17104458.871177886
Jooken,400,10000000000,479.92239089452545,5010000099,5010000100,683692653.93875,1,4,1340205394.4878159
Jooken,600,1000000,901.4482807025336,501298,501299,60922.99166666667,1,2,128170.17112957651
Jooken,1200,100000000,2136.153458640335,50010197,50010200,5339717.5929166665,1,1,12221824.358238038
Jooken,1200,1000000,1523.8836386978405,500209,500209,450108.9733333333,1,2,150001.08426759552
Jooken,600,1000000,995.7391489701163,510199,510200,96211.65666666666,1,2,148492.89668755914
Jooken,400,100000000,555.501047354766,60000100,60000100,42000051.6175,1,1,27495455.89967243
Jooken,600,10000000000,761.0750393586717,5000100199,5000100196,1356320100.2458334,1,2,1680112105.5779624
Jooken,600,100000000,781.2858876416796,50010100,50010100,40008049.6825,2,1,20003998.26418639
Jooken,600,10000000000,955.468559531545,5100000094,5100000099,677926807.7341666,2,1,1291588413.5749536
Jooken,400,100000000,569.5245899191774,60000196,60000192,14709964.05875,3,2,16321747.793730294
Jooken,800,10000000000,1171.3983505985059,5000000295,5000000298,1550000151.36125,2,2,1710445847.9722083
Jooken,1200,100000000,1693.5611600423326,50000300,50000300,45000151.34375,3,1,14999999.703723514
Jooken,1200,1000000,1531.5974230149143,501099,501098,78096.74833333334,1,1,141059.14162006066
Jooken,600,10000000000,933.6388784655392,5100000200,5100000198,602601665.5358334,1,1,1236218462.2290459
Jooken,1200,100000000,1782.7744195883465,50100099,50100098,7804663.48375,1,1,14105825.824226683
Jooken,600,100000000,738.9266484361278,50100300,50100300,40080152.861666664,4,10,20039998.23310361
Jooken,800,100000000,984.4857734289404,50010099,50010099,8865703.919375,2,2,14744816.1153003
Jooken,400,10000000000,651.8247792458033,5010000100,5010000094,780461377.065,2,1,1410582528.1946852
Jooken,800,100000000,1135.5595661419902,50001292,50001299,5375194.204375,1,3,12259133.203266513
Jooken,800,100000000,1000.680658902742,51000099,51000100,10880518.3775,2,1,15356054.271218741
Jooken,600,10000000000,1068.3261208933425,5100000200,5100000198,834169371.2158333,2,1,1421140841.6334064
Jooken,800,100000000,836.1684209614107,50010300,50010300,9989617.926875,6,12,15288633.99057214
Jooken,600,100000000,921.6619251835962,50001098,50001099,5333426.474166667,1,1,12220620.787560793
Jooken,400,100000000,421.1909904020924,51000100,51000099,18337552.015,2,8,17289453.076977573
Jooken,800,10000000000,1064.878465283333,5001000299,5001000300,1550800148.051875,1,6,1710627124.3565876
Jooken,600,100000000,973.25394729954,60000299,60000295,15715982.3175,8,1,14362231.985661695
Jooken,400,100000000,688.0871721092409,60000099,60000100,23500049.90375,3,1,19250000.26735931
Jooken,400,1000000,469.8642081175754,500080,500090,52544.00125,2,5,121424.30393221842
Jooken,1000,10000000000,1259.4870719478647,5010000098,5010000100,617855587.46,1,2,1289909163.382535
Jooken,400,10000000000,959.7352348493898,5010000200,5010000198,3507000100.04,4,1,2295870420.6322746
Jooken,600,100000000,947.1797419431116,51000297,51000298,10880619.0875,2,1,15356053.495735299
Jooken,400,10000000000,488.7894070234794,5100000100,5100000100,4590000051.7175,1,2,1529999999.964167
Jooken,600,1000000,690.315423300008,510200,510200,408099.4141666667,1,5,203998.3380431549
Jooken,800,1000000,1291.6369162775395,510196,510200,84423.87375,1,1,142616.63373153238
Jooken,400,1000000,482.4931923704541,600200,600191,147203.5525,1,3,163217.8559935531
Jooken,400,100000000,538.8203787595115,50000097,50000099,5999318.61875,2,2,12806590.941794671
Jooken,1200,100000000,1538.132389731806,50100097,50100098,6161724.345,1,2,12885494.052574463
Jooken,1200,1000000,1815.5560194819116,501299,501294,54171.53208333333,2,1,122338.99368633374
Jooken,1000,10000000000,1060.1363317965802,5000100300,5000100299,4500090147.77,2,7,1500029996.0483358
Jooken,600,100000000,919.8091879931649,50000195,50000199,9980567.68,3,1,15287974.97501971
Jooken,1000,10000000000,1291.852752183591,6000000095,6000000100,1402925587.5535,3,1,1441521528.0506477
Jooken,1000,100000000,1164.5915511727458,50001099,50001098,8783655.169,1,2,14703675.968723556
Jooken,800,1000000,1095.3337386727299,500196,500197,61342.316875,2,2,129096.89183105441
Jooken,400,100000000,537.3093121417257,51000291,51000271,5932006.11,3,2,12287979.064022133
Jooken,1200,10000000000,1881.434865242188,5000100294,5000100299,773556226.1720834,1,2,1408931927.0457788
Jooken,800,1000000,1419.1232820842174,600200,600200,480101.340625,1,1,240002.16623697555
Jooken,1200,10000000000,2662.029232373914,5010000300,5010000296,540201712.2629167,2,1,1223394751.6282055
Jooken,1000,100000000,1245.414185985491,50100300,50100300,45090148.69,2,1,15029998.38691653
Jooken,1200,10000000000,1430.030845539541,5100000198,5100000193,781499002.2779167,2,2,1357248356.0014694
Jooken,1200,1000000,1373.5656256719726,510198,510200,78250.865,1,2,135725.74718938165
Jooken,1000,100000000,1362.333255469409,50001098,50001099,5300092.603,1,1,12189619.127808837
Jooken,1200,10000000000,1612.8806302778619,5001000100,5001000100,3500700051.017083,1,1,2291746105.186803
Jooken,1200,1000000,1377.3904849094756,501198,501198,70158.98,1,2,135228.7129258598
Jooken,1200,1000000,1576.1532972427285,600100,600100,139958.94041666668,1,1,144141.87647816024
Jooken,400,100000000,577.0828740243171,60000100,60000100,14709914.47125,2,1,16321748.815999255
Jooken,600,10000000000,731.6978278276894,5100000100,5100000099,1630000051.6508334,2,1,1728937535.5933774
Jooken,1200,100000000,1474.0477586853792,50001299,50001299,45001051.73125,11,1,15000298.835671306
Jooken,1200,10000000000,1279.6933729994732,6000000300,6000000300,5400000152.44375,6,4,1799999996.7506964
Jooken,400,10000000000,547.6074329088616,5010000097,5010000097,531760964.08,1,2,1215646852.657517
Jooken,1200,10000000000,1626.2905091377136,5000000200,5000000200,1356250099.6066666,2,2,1680087891.2581737
Jooken,1200,10000000000,1546.3206022833149,6000000200,6000000200,5400000100.2375,4,1,1800000000.7777786
Jooken,800,1000000,1411.466785242342,500208,500207,77457.105625,1,1,140891.8458330608
Jooken,600,10000000000,722.7521178574534,5000000100,5000000099,1356250050.9266667,2,1,1680087888.5440044
Jooken,1200,10000000000,1573.1111085932305,5100000100,5100000100,1630000051.17,2,1,1728937535.045478
Jooken,400,1000000,535.2582960968614,510289,510298,95355.0625,1,4,148080.89371601454
Jooken,400,1000000,551.500921768083,501100,501100,136376.1925,1,2,168250.44294727116
Jooken,1000,100000000,1154.3561511089763,51000197,51000198,7796257.8235,2,2,13561535.00345386
Jooken,1000,10000000000,1175.8228774713782,5000100100,5000100100,4000080050.42,1,1,2000039998.9437504
Jooken,1200,1000000,1311.4421643543592,600298,600298,189957.54625,1,8,162074.40753820047
Jooken,800,100000000,1226.1343866766877,50010300,50010299,35007149.790625,3,2,22917460.807181764
Jooken,600,10000000000,877.449123530213,5010000199,5010000200,1363250103.0266666,3,2,1682514133.7755535
Jooken,1000,10000000000,1054.9948835921946,5100000100,5100000100,4590000051.0125,3,3,1529999998.804167
Jooken,400,1000000,450.6101277263222,500098,500098,174424.4325,1,2,171855.25095526013
Jooken,1000,100000000,1261.9078148064104,50001099,50001099,15500850.456,2,1,17104640.39029066
Jooken,400,10000000000,483.56353638946104,5001000299,5001000288,1550800149.22,5,6,1710627126.3803413
Jooken,600,10000000000,908.6314293280205,5000100098,5000100097,600004807.6275,1,1,1280669455.6783395
Jooken,400,1000000,528.99257758792,500109,500109,400057.54,1,1,200004.0533954397
Jooken,600,10000000000,793.5052855905018,5010000099,5010000097,889558123.3208333,1,1,1473374123.2927828
Jooken,600,1000000,872.8943313551152,500400,500395,53549.434166666666,1,1,122220.23885761447
Jooken,1000,100000000,1761.6472028522157,50001299,50001297,13563348.1615,3,1,16801121.806233514
Jooken,1200,1000000,1742.6600229670726,500100,500100,53377.03041666667,2,1,122205.54547971419
Jooken,400,10000000000,615.1024835555575,5001000100,5001000100,4000800050.29375,1,1,2000400002.1562502
Jooken,600,1000000,685.3274571464282,500400,500400,450242.89916666667,2,1,150034.04140158437
Jooken,600,1000000,618.4639093944229,501200,501200,450998.86583333334,2,5,150301.62177755934
Jooken,1000,10000000000,1271.2936251567642,5001000298,5001000294,879073400.9905,2,6,1470479417.5262382
Jooken,800,100000000,1555.8764965084233,50000200,50000200,13562600.7575,2,1,16800880.953786585
Jooken,400,100000000,560.7718082931664,50100096,50100100,5317660.4975,1,2,12156469.494435318
Jooken,400,100000000,426.5223954193248,60000198,60000199,23500099.93875,1,21,19249995.314142074
Jooken,400,10000000000,729.491159836842,5010000291,5010000299,780461483.40875,6,1,1410582528.5274034
Jooken,1000,1000000,1159.1541988023178,600100,600100,235050.555,1,2,192500.35164499303
Jooken,600,100000000,880.9198923480374,50010100,50010100,15508050.185,1,1,17106272.280567
Jooken,400,100000000,630.4250011145521,50100094,50100100,13632549.51875,1,1,16825141.51793108
Jooken,1000,10000000000,1330.3073811968982,6000000100,6000000100,4800000050.807,3,1,2399999999.88475
Jooken,1000,1000000,1370.7155515272918,510100,510100,408050.818,1,1,203999.62104992958
Jooken,800,100000000,1016.7261128280392,50010196,50010192,6132317.133125,2,2,12910661.27145013
Jooken,400,1000000,532.9360477819482,501100,501098,53225.91375,1,2,121565.09962509309
Jooken,400,100000000,521.5679042819766,60000193,60000198,13799367.71,5,1,14407136.748444302
Jooken,800,100000000,1187.1945767422853,60000300,60000300,54000149.390625,9,1,17999998.955429696
Jooken,1200,10000000000,1547.2185148824763,5001000294,5001000299,609050058.0345833,5,2,1287654172.6683648
Jooken,400,10000000000,677.3135233088202,5010000198,5010000189,780461430.20625,1,2,1410582530.6206532
Jooken,1200,100000000,1345.8498791350032,51000297,51000300,18337651.96291667,1,3,17289448.77402403
Jooken,1000,1000000,2031.3763638409948,600200,600200,420099.631,3,1,274953.9036000141
Jooken,600,1000000,996.6247405528874,500400,500399,350219.67583333334,1,3,229174.60246703622
Jooken,1200,100000000,1582.581605269685,51000198,51000195,16300099.308333334,1,1,17289375.803044535
Jooken,400,10000000000,535.5725700316854,5010000100,5010000097,607726808.43375,1,1,1281696023.2928567
Jooken,800,1000000,1132.887450801058,500300,500299,155180.963125,2,2,171061.90721372413
Jooken,1200,10000000000,1963.3210232822255,5000000100,5000000100,1356250049.8,1,1,1680087888.6736913
Jooken,600,1000000,1119.1386598008994,600100,600100,145568.12166666667,4,1,163046.81869634418
Jooken,1200,1000000,1547.6596844106912,501100,501097,61667.52,2,1,128854.34012572594
Jooken,400,1000000,499.90977398432835,501196,501199,155902.40625,1,3,171227.24249174315
Jooken,1000,1000000,1472.786687987303,501199,501199,61886.0135,1,1,128992.64934305876
